,sector,stock_1,stock_2,stock_1_avg_iv,stock_2_avg_iv,avg_diff,avg_ratio,std_diff,std_dff_ratio,iv_correlation,price_correlation,p_val_diff,p_val_ratio
577,Health_Care,GLENMARK,LUPIN,37.336770856310935,29.01963618917369,-8.317134667137248,0.7838928468122662,4.867518598043315,0.11367527564065324,0.47107965562223647,0.912788680686159,2.0702154111726982,0.3016730300129241
578,Health_Care,GLENMARK,PEL,37.739777265123315,36.63734900976742,-1.10242825535589,0.9821112114144993,5.75913392768794,0.15146068386168993,0.32774536390209563,0.635600032509232,0.5956175594842895,0.03547713532574884
579,Health_Care,GLENMARK,SYNGENE,37.336770856310935,33.92371456302113,-3.4130562932898045,0.9165527795495712,5.014551521852126,0.13345342339857655,0.5869578410129727,0.751316073028974,4.419142734751429,1.7299703189286
580,Health_Care,GLENMARK,TORNTPHARM,37.336770856310935,29.209430537786208,-8.127340318524729,0.7912059970239794,5.126094980331177,0.11705525630387388,0.4120600389988367,0.8926671418523673,0.23785805674476782,0.012669802759885019
581,Health_Care,GLENMARK,ZYDUSLIFE,37.336770856310935,32.58483919354127,-4.751931662769666,0.8785651951944781,4.320534267625834,0.10547560190890998,0.7084918532441146,0.8572454005487398,0.01298771895915689,0.00015830304150094094
582,Health_Care,ABBOTINDIA,ALKEM,23.837863413773327,33.63247048572815,9.794607071954823,1.4310280649651728,6.026739522964,0.28380924120472,0.2674123629383649,0.8202148259848807,0.5334992419871293,0.09135384543783198
583,Health_Care,ABBOTINDIA,AUROPHARMA,23.442056453552702,37.49003749939867,14.04798104584596,1.6211562705739195,5.748367275051672,0.2854155408072765,0.1708739967270886,0.7268613112340511,4.1657267475250155,0.27143781785358895
584,Health_Care,ABBOTINDIA,BIOCON,23.430923996403447,40.87244388321786,17.441519886814408,1.76640077011471,4.616008563835971,0.24744318994054731,0.19416029298759555,0.632841865780793,4.9534409131971246e-05,4.710872850363268e-05
585,Health_Care,ABBOTINDIA,CIPLA,23.837863413773327,25.025080712048354,1.187217298275025,1.0707191608481414,3.836697374270841,0.18152435736174147,0.10172293663181377,0.8445203669307689,0.02137138158161105,0.016831254535664537
586,Health_Care,ABBOTINDIA,GRANULES,23.837863413773327,33.824307583712,9.986444169938677,1.4479655629058643,5.0315412708830065,0.28155413475540053,0.13080383418970004,0.8372883480209553,0.10427788497801047,0.0753206326759617
