,symbol,long_move_val,full_move,fut_benchmark,fut_benchmark_track,long_moves,long_moves_track,days_theta,idv_updated_time,idv_updated_time_track,long_move_val_track
167,KOTAKBANK,16.796791161969438,23.995415945670626,1893.0709677419356,1890.25,0,8,0.0,2025-01-28 11:14:57.761259,2025-01-28 15:00:27.559282,5.998853986417656
168,DRREDDY,11.429291766468593,16.327559666383703,1170.95,1174.15,2,14,1.0,2025-01-28 11:14:59.068589,2025-01-28 15:12:53.838576,4.081889916595926
169,RELIANCE,11.533332661290322,16.476189516129033,1235.8096774193548,1238.85,0,11,0.0,2025-01-28 11:14:57.761259,2025-01-28 15:14:10.897684,4.119047379032258
170,BAJAJ-AUTO,102.29346127843804,146.13351611205434,8410.396774193548,8410.6,0,6,0.0,2025-01-28 11:14:57.761259,2025-01-28 15:00:12.577432,36.533379028013584
171,NIFTY,149.9988985942275,214.28414084889644,22962.3,22962.3,2,6,1.0,2025-01-28 15:00:12.577432,2025-01-28 15:00:12.577432,53.57103521222411
172,MANAPPURAM,9999999.0,0.0,186.0277419354838,186.0277419354838,0,0,0.0,2025-01-28 11:14:57.761259,2025-01-28 11:14:57.761259,2499999.75
173,BAJFINANCE,85.01926974091681,121.45609962988117,7604.05,7581.55,3,14,1.5,2025-01-28 13:29:38.630424,2025-01-28 15:00:12.577432,30.36402490747029
174,NATIONALUM,3.375143379999999,4.821633399999999,188.47,190.32,4,15,2.0,2025-01-28 15:00:17.392224,2025-01-28 15:21:24.449605,1.2054083499999997
175,DMART,39.516861702886246,56.452659575551785,3536.3,3550.25,2,10,1.0,2025-01-28 15:29:30.705092,2025-01-28 14:51:08.031829,14.113164893887946
176,PRESTIGE,9999999.0,0.0,1250.7903225806451,1250.7903225806451,0,0,0.0,2025-01-28 11:14:57.761259,2025-01-28 11:14:57.761259,2499999.75
177,LICI,10.46357635657895,14.947966223684212,822.7,819.05,1,8,0.5,2025-01-28 11:21:12.037232,2025-01-28 15:05:25.948649,3.736991555921053
178,RAMCOCEM,10.626673504584044,15.180962149405778,915.55,908.1,3,14,1.5,2025-01-28 12:12:33.023790,2025-01-28 15:00:14.852878,3.7952405373514444
179,UPL,7.183285787096773,10.261836838709677,544.917741935484,538.4,0,8,0.0,2025-01-28 11:14:57.761259,2025-01-28 15:05:30.800706,2.565459209677419
180,CHAMBLFERT,6.933945262096772,9.905636088709675,472.0,468.3,3,17,1.5,2025-01-28 12:14:11.647680,2025-01-28 15:05:30.800706,2.476409022177419
181,JSWENERGY,9.04076714983022,12.915381642614602,511.6,504.7,3,11,1.5,2025-01-28 11:14:59.068589,2025-01-28 15:22:10.436876,3.2288454106536504
182,EXIDEIND,5.719700541935483,8.171000774193548,346.65,342.65,3,14,1.5,2025-01-28 12:17:13.111671,2025-01-28 15:05:25.948649,2.042750193548387
183,TECHM,17.62591254040747,25.17987505772496,1652.0870967741937,1645.45,0,9,0.0,2025-01-28 11:14:57.761259,2025-01-28 15:13:59.309851,6.29496876443124
184,CGPOWER,10.87985126587436,15.542644665534802,574.0,572.9,13,74,6.5,2025-01-28 14:41:37.118446,2025-01-28 15:25:27.379250,3.8856611663837004
185,YESBANK,0.3071050603989814,0.4387215148556877,18.55,18.47,2,10,1.0,2025-01-28 13:16:28.037499,2025-01-28 14:53:10.542447,0.10968037871392193
186,RBLBANK,2.601948066587436,3.71706866655348,157.54,156.44,4,21,2.0,2025-01-28 14:13:12.059186,2025-01-28 15:00:20.581981,0.92926716663837
187,LODHA,23.327447161290326,33.32492451612904,1128.6,1128.35,1,9,0.5,2025-01-28 11:41:42.080780,2025-01-28 15:00:46.884011,8.33123112903226
188,IDFCFIRSTB,0.8503050155348049,1.214721450764007,58.7,58.61,2,19,1.0,2025-01-28 11:14:59.068589,2025-01-28 15:14:45.822621,0.30368036269100174
189,BALKRISIND,33.19610185220712,47.423002646010175,2713.75,2707.9,6,22,3.0,2025-01-28 14:58:08.854278,2025-01-28 15:29:18.519564,11.855750661502544
190,SHREECEM,347.93422185789456,497.0488883684208,26243.25,26057.95,5,19,2.5,2025-01-28 13:15:39.145729,2025-01-28 15:00:14.852878,124.2622220921052
191,FEDERALBNK,2.543999312283532,3.634284731833617,184.25,182.68,5,23,2.5,2025-01-28 12:04:01.580023,2025-01-28 15:04:54.281226,0.9085711829584042
192,JINDALSTEL,12.162361735441424,17.374802479202035,845.6,839.8,4,16,2.0,2025-01-28 14:51:26.382147,2025-01-28 15:05:40.943101,4.343700619800509
193,SBICARD,10.144965097283528,14.492807281833612,761.1,759.6,4,11,2.0,2025-01-28 15:01:44.035209,2025-01-28 15:02:22.344556,3.623201820458403
194,MUTHOOTFIN,27.76148436235144,39.65926337478777,2137.0,2141.65,3,9,1.5,2025-01-28 12:52:59.868641,2025-01-28 15:01:15.300430,9.914815843696942
195,HAVELLS,17.084915968081496,24.407022811544994,1491.0,1494.45,1,9,0.5,2025-01-28 11:16:25.848932,2025-01-28 14:50:41.822494,6.101755702886249
196,MCX,81.4265324080645,116.32361772580644,5501.6,5505.05,6,22,3.0,2025-01-28 15:29:37.801724,2025-01-28 15:29:35.583753,29.08090443145161
197,TATAELXSI,71.35442809431238,101.93489727758912,6174.95,6145.6,1,6,0.5,2025-01-28 11:41:23.586742,2025-01-28 13:39:54.978390,25.48372431939728
198,SONACOMS,7.622262349745333,10.888946213921905,500.75,497.6,1,6,0.5,2025-01-28 15:01:05.371228,2025-01-28 15:24:27.351880,2.722236553480476
199,MGL,9999999.0,0.0,1256.6903225806452,1256.6903225806452,0,0,0.0,2025-01-28 11:14:57.761259,2025-01-28 11:14:57.761259,2499999.75
200,DABUR,5.26570146557725,7.522430665110357,526.6596774193548,524.85,0,3,0.0,2025-01-28 11:14:57.761259,2025-01-28 14:27:12.132497,1.8806076662775892
201,MAXHEALTH,17.620957421052633,25.17279631578948,1015.0,1021.35,3,12,1.5,2025-01-28 15:01:55.782774,2025-01-28 15:08:58.051815,6.29319907894737
202,INDUSINDBK,14.039165445670626,20.055950636672325,947.3,935.8,1,7,0.5,2025-01-28 11:14:59.068589,2025-01-28 15:00:17.392224,5.013987659168081
203,BANKNIFTY,376.17981090611215,537.3997298658745,48870.05,48852.2,1,7,0.5,2025-01-28 11:14:59.068589,2025-01-28 15:00:12.577432,134.34993246646863
204,CAMS,66.82750734834464,95.46786764049234,3755.65,3735.4,3,17,1.5,2025-01-28 12:05:18.055440,2025-01-28 14:50:17.987666,23.866966910123086
205,ONGC,3.18793154295416,4.554187918505943,249.20612903225808,249.16,0,10,0.0,2025-01-28 11:14:57.761259,2025-01-28 14:49:49.408149,1.1385469796264858
206,VEDL,6.195058784550086,8.850083977928694,430.15,424.6,3,15,1.5,2025-01-28 13:11:57.950635,2025-01-28 15:05:40.943101,2.2125209944821735
207,JIOFIN,3.713890914940576,5.305558449915109,234.5967741935484,233.25,0,13,0.0,2025-01-28 11:14:57.761259,2025-01-28 15:00:25.208817,1.3263896124787773
208,OIL,7.479009855008488,10.68429979286927,402.55,398.6,2,7,1.0,2025-01-28 12:50:05.763937,2025-01-28 14:55:26.805620,2.6710749482173175
209,POLICYBZR,31.708620313667232,45.29802901952462,1651.55,1639.85,2,15,1.0,2025-01-28 11:14:59.068589,2025-01-28 15:10:04.948633,11.324507254881155
210,AUBANK,7.092727240492361,10.13246748641766,589.5,590.9,9,37,4.5,2025-01-28 15:00:49.184371,2025-01-28 15:26:33.857055,2.533116871604415
211,SRF,33.44232894804754,47.77475564006792,2610.0,2610.0,1,15,0.5,2025-01-28 13:05:02.866356,2025-01-28 15:16:11.659185,11.94368891001698
212,SJVN,1.750299023123939,2.5004271758913417,91.38,89.66,2,14,1.0,2025-01-28 12:48:53.831244,2025-01-28 15:00:22.923706,0.6251067939728354
213,TITAN,36.88401185,52.6914455,3337.6080645161287,3323.9,0,7,0.0,2025-01-28 11:14:57.761259,2025-01-28 14:59:30.032027,13.172861375
214,BSE,106.69337124312396,152.41910177589136,5185.0,5153.7,4,16,2.0,2025-01-28 14:58:56.668569,2025-01-28 15:29:13.928816,38.10477544397284
215,TATASTEEL,1.6458291725806449,2.351184532258064,128.91,129.1,3,11,1.5,2025-01-28 14:51:14.884523,2025-01-28 14:50:15.647873,0.587796133064516
216,SBILIFE,14.772177901443126,21.103111287775896,1429.7725806451613,1420.35,0,11,0.0,2025-01-28 11:14:57.761259,2025-01-28 15:23:26.869284,5.275777821943974
217,SBIN,9.326874547920204,13.324106497028865,752.3387096774195,753.15,0,8,0.0,2025-01-28 11:14:57.761259,2025-01-28 15:18:30.895619,3.331026624257216
218,NESTLEIND,21.28441377988115,30.406305399830217,2156.6,2148.1,1,8,0.5,2025-01-28 11:49:10.051302,2025-01-28 14:51:21.795881,7.601576349957554
219,COROMANDEL,24.03863134473684,34.34090192105263,1716.55,1715.65,3,12,1.5,2025-01-28 12:02:31.377194,2025-01-28 15:00:46.884011,8.585225480263157
220,PETRONET,3.7305531236842113,5.329361605263159,289.75,289.45,6,26,3.0,2025-01-28 15:23:55.143131,2025-01-28 15:29:33.320634,1.3323404013157898
221,HDFCLIFE,6.4751914155348045,9.250273450764007,613.0,611.95,2,6,1.0,2025-01-28 14:45:30.217109,2025-01-28 14:40:45.200374,2.312568362691002
222,NAVINFLUOR,49.69288722037352,70.98983888624788,3596.25,3568.05,2,13,1.0,2025-01-28 12:53:18.767106,2025-01-28 15:16:54.216419,17.74745972156197
223,HEROMOTOCO,47.08313151167233,67.26161644524619,4058.2,4033.55,1,6,0.5,2025-01-28 14:42:05.627126,2025-01-28 14:50:22.555351,16.815404111311548
