,symbol,long_move_val,full_move,fut_benchmark,fut_benchmark_track,long_moves,long_moves_track,days_theta,idv_updated_time,idv_updated_time_track,long_move_val_track
167,DEEPAKNTR,31.74537852886248,45.35054075551783,2295.0,2296.75,2,10,1.0,2025-02-10 12:00:48.116777,2025-02-10 13:48:03.684413,11.337635188879457
168,TATACONSUM,8.289994014473683,11.84284859210526,1030.0,1029.45,1,18,0.5,2025-02-10 09:26:06.767407,2025-02-10 14:41:15.053520,2.960712148026315
169,KOTAKBANK,14.505739006791169,20.72248429541596,1963.7,1968.2,2,20,1.0,2025-02-10 15:00:25.417851,2025-02-10 15:29:07.415538,5.18062107385399
170,DRREDDY,8.986263156196944,12.837518794567064,1218.6,1218.5,4,31,2.0,2025-02-10 09:30:21.664316,2025-02-10 15:29:19.475506,3.209379698641766
171,RELIANCE,8.081960719439728,11.545658170628183,1252.55,1257.5,2,15,1.0,2025-02-10 10:09:00.695574,2025-02-10 15:05:04.048889,2.886414542657046
172,BAJAJ-AUTO,75.30325287555175,107.57607553650251,8876.3,8898.6,2,11,1.0,2025-02-10 13:34:55.978960,2025-02-10 14:31:49.500380,26.89401888412563
173,NIFTY,106.10344595789472,151.57635136842103,23394.85,23464.95,2,6,1.0,2025-02-10 13:34:23.965930,2025-02-10 14:40:44.873430,37.89408784210526
174,MANAPPURAM,3.22465729966044,4.6066532852292,204.36,204.0,3,13,1.5,2025-02-10 13:49:28.553190,2025-02-10 14:32:57.697376,1.1516633213073
175,BAJFINANCE,70.40238741587434,100.57483916553478,8268.85,8318.0,3,10,1.5,2025-02-10 12:52:26.779179,2025-02-10 14:31:46.697666,25.143709791383696
176,NATIONALUM,3.097971876358234,4.425674109083191,191.06,190.37,2,15,1.0,2025-02-10 12:14:26.684739,2025-02-10 14:41:23.744398,1.1064185272707978
177,DMART,38.2293442459253,54.61334892275043,3711.6,3731.0,3,21,1.5,2025-02-10 13:26:17.936680,2025-02-10 15:24:56.864884,13.653337230687608
178,PRESTIGE,17.744695375806444,25.34956482258064,1331.2,1331.2,3,12,1.5,2025-02-10 14:52:07.351286,2025-02-10 14:52:07.351286,6.33739120564516
179,LICI,9.391398538539896,13.416283626485567,809.9,811.15,1,14,0.5,2025-02-10 12:14:07.200930,2025-02-10 11:24:28.992943,3.354070906621392
180,CGPOWER,8.31321245500849,11.876017792869272,592.0,593.5,3,16,1.5,2025-02-10 12:01:16.444613,2025-02-10 14:56:09.655411,2.969004448217318
181,EXIDEIND,4.104164851612903,5.86309264516129,373.3,371.75,1,17,0.5,2025-02-10 10:34:34.351183,2025-02-10 14:33:50.451398,1.4657731612903224
182,CHAMBLFERT,6.700660105263157,9.572371578947369,544.4,547.35,2,16,1.0,2025-02-10 12:07:11.942536,2025-02-10 14:41:04.824392,2.393092894736842
183,TECHM,14.23447878132428,20.334969687606115,1691.3,1699.95,2,16,1.0,2025-02-10 11:12:39.941238,2025-02-10 15:05:43.807966,5.083742421901529
184,RAMCOCEM,8.006435413242786,11.437764876061122,889.7,893.85,3,15,1.5,2025-02-10 12:39:23.693706,2025-02-10 15:21:04.021731,2.8594412190152805
185,UPL,6.268288759847201,8.954698228353145,637.85,637.0,1,11,0.5,2025-02-10 11:02:04.626323,2025-02-10 14:37:23.049578,2.238674557088286
186,NBCC,2.0707916771137524,2.958273824448218,90.27,89.88,1,5,0.5,2025-02-10 11:02:20.055110,2025-02-10 12:13:36.000467,0.7395684561120545
187,JSWENERGY,6.84359113391341,9.776558762733444,479.85,475.05,1,13,0.5,2025-02-10 09:31:31.461836,2025-02-10 15:28:56.925554,2.444139690683361
188,TORNTPOWER,21.43089977368421,30.61557110526316,1350.3,1340.15,2,12,1.0,2025-02-10 12:14:20.855674,2025-02-10 13:38:05.902167,7.65389277631579
189,YESBANK,0.2280069758913412,0.3257242512733446,18.74,18.67,2,8,1.0,2025-02-10 12:12:13.820614,2025-02-10 14:04:24.440872,0.08143106281833615
190,LODHA,16.991707309422743,24.27386758488964,1181.0,1182.15,3,15,1.5,2025-02-10 11:59:11.656199,2025-02-10 12:27:02.703779,6.06846689622241
191,RBLBANK,2.240849404719864,3.2012134353140915,167.28,168.55,1,16,0.5,2025-02-10 09:43:49.091245,2025-02-10 15:00:11.217634,0.8003033588285229
192,IDFCFIRSTB,0.620338851952462,0.8861983599320885,62.56,63.13,3,16,1.5,2025-02-10 11:31:11.985594,2025-02-10 14:59:20.945788,0.22154958998302213
193,BALKRISIND,27.319201438837013,39.02743062691002,2670.0,2688.45,2,7,1.0,2025-02-10 14:14:19.907168,2025-02-10 15:24:56.864884,9.756857656727504
194,SHREECEM,260.2560548689303,371.7943640984719,28026.19516129033,28000.0,0,8,0.0,2025-02-10 09:20:31.788014,2025-02-10 14:51:00.214272,92.94859102461797
195,FEDERALBNK,1.7656768116129025,2.5223954451612896,186.92,187.59,1,12,0.5,2025-02-10 15:09:14.611451,2025-02-10 15:10:27.760265,0.6305988612903224
196,JINDALSTEL,9.32770009868421,13.325285855263155,839.25,843.65,5,17,2.5,2025-02-10 12:39:08.475337,2025-02-10 15:11:22.973701,3.331321463815789
197,SBICARD,7.5534203782258045,10.79060054032258,800.9,802.6,2,13,1.0,2025-02-10 15:20:57.633662,2025-02-10 15:14:14.781205,2.697650135080645
198,MUTHOOTFIN,30.062300624999995,42.94614375,2223.8,2214.95,1,7,0.5,2025-02-10 09:29:35.963696,2025-02-10 13:51:49.802034,10.7365359375
199,HAVELLS,14.176367928056028,20.251954182937183,1592.2,1601.45,2,16,1.0,2025-02-10 12:21:32.611253,2025-02-10 14:42:01.681942,5.062988545734296
200,MCX,74.16785652589134,105.95408075127334,5788.2,5800.0,3,18,1.5,2025-02-10 14:01:02.490409,2025-02-10 15:19:23.045454,26.488520187818335
201,TATAELXSI,62.65021211752971,89.50030302504246,6360.0,6393.75,3,11,1.5,2025-02-10 11:59:59.772662,2025-02-10 14:41:47.586639,22.375075756260614
202,SONACOMS,6.371271837011885,9.10181691001698,530.8,528.35,2,19,1.0,2025-02-10 11:12:48.882312,2025-02-10 15:13:03.050251,2.275454227504245
203,MGL,16.17391210301358,23.10558871859083,1329.65,1335.75,2,16,1.0,2025-02-10 13:18:19.388022,2025-02-10 14:40:56.094452,5.776397179647708
204,DABUR,3.838080115662138,5.482971593803055,529.3,529.35,4,26,2.0,2025-02-10 15:19:49.153272,2025-02-10 15:19:58.088907,1.3707428984507637
205,MAXHEALTH,13.080362782979623,18.68623254711375,1070.0,1080.05,6,22,3.0,2025-02-10 13:33:18.983983,2025-02-10 14:49:48.211886,4.671558136778438
206,INDUSINDBK,9.933829223981324,14.191184605687608,1070.75,1069.45,1,19,0.5,2025-02-10 10:04:43.817533,2025-02-10 14:40:30.832058,3.547796151421902
207,BANKNIFTY,282.2252862020373,403.1789802886248,50066.0,50246.25,1,15,0.5,2025-02-10 10:10:22.870634,2025-02-10 14:59:41.031679,100.7947450721562
208,CAMS,49.405689033319184,70.57955576188455,3554.7,3534.2,4,15,2.0,2025-02-10 14:43:01.394487,2025-02-10 15:18:13.757297,17.644888940471137
209,ONGC,2.248043540747028,3.2114907724957544,243.95,243.7,2,13,1.0,2025-02-10 09:43:13.970381,2025-02-10 14:38:51.187314,0.8028726931239386
210,VEDL,4.889315753820033,6.984736791171476,434.7,435.95,4,32,2.0,2025-02-10 10:09:05.973882,2025-02-10 15:14:40.262624,1.746184197792869
211,OIL,6.507776698981325,9.296823855687608,399.65,398.35,7,33,3.5,2025-02-10 13:22:17.462973,2025-02-10 15:28:53.732622,2.324205963921902
212,JIOFIN,2.7370029739898127,3.910004248556876,244.53,243.71,2,13,1.0,2025-02-10 11:58:05.753618,2025-02-10 15:18:17.675795,0.977501062139219
213,POLICYBZR,25.105828562945664,35.865469375636664,1671.3,1664.0,2,18,1.0,2025-02-10 13:10:50.577054,2025-02-10 15:05:17.334403,8.966367343909166
214,AUBANK,6.620918074533108,9.458454392190156,579.35,579.7,2,9,1.0,2025-02-10 12:00:02.998151,2025-02-10 14:38:39.799191,2.364613598047539
215,SRF,28.55234817402377,40.78906882003396,2857.05,2866.7,3,26,1.5,2025-02-10 13:18:41.139071,2025-02-10 14:32:17.846698,10.19726720500849
216,SJVN,1.8160820299405769,2.59440289991511,92.21774193548386,91.0,0,6,0.0,2025-02-10 09:20:31.788014,2025-02-10 14:11:58.818387,0.6486007249787775
217,TITAN,28.20302145101867,40.29003064431239,3349.5,3340.15,3,15,1.5,2025-02-10 13:11:17.723458,2025-02-10 14:41:04.824392,10.072507661078097
218,BSE,85.96844640916808,122.81206629881156,5635.85,5635.0,1,10,0.5,2025-02-10 11:52:40.155559,2025-02-10 14:57:26.908933,30.70301657470289
219,TATASTEEL,1.2665250696095076,1.8093215280135824,133.76,134.57,4,19,2.0,2025-02-10 09:39:07.517542,2025-02-10 15:12:02.358475,0.4523303820033956
220,SBIN,6.88777212058574,9.839674457979628,739.75,739.05,2,12,1.0,2025-02-10 10:05:20.124996,2025-02-10 13:43:19.924515,2.459918614494907
221,SBILIFE,11.302977541935482,16.147110774193546,1461.2,1454.05,1,17,0.5,2025-02-10 10:48:01.988899,2025-02-10 15:16:08.594781,4.036777693548387
222,NESTLEIND,16.261373477631583,23.23053353947369,2228.7,2232.0,4,17,2.0,2025-02-10 11:21:07.698174,2025-02-10 15:27:10.633675,5.8076333848684225
223,COROMANDEL,19.83534978811545,28.33621398302208,1844.55,1854.95,1,11,0.5,2025-02-10 09:26:37.743933,2025-02-10 14:42:32.440582,7.08405349575552
224,PETRONET,2.886848129159592,4.124068755942274,313.7,314.95,1,20,0.5,2025-02-10 12:53:42.414514,2025-02-10 14:58:43.001362,1.0310171889855686
225,HDFCLIFE,5.034641852674023,7.192345503820032,636.65,637.35,6,29,3.0,2025-02-10 12:28:53.772427,2025-02-10 15:05:28.592691,1.798086375955008
226,NAVINFLUOR,46.08860524685909,65.84086463837014,4241.4,4218.85,2,16,1.0,2025-02-10 10:42:28.652556,2025-02-10 14:02:15.645920,16.460216159592534
227,HEROMOTOCO,40.03195585314092,57.18850836162989,4202.6,4217.9,2,24,1.0,2025-02-10 12:55:36.860247,2025-02-10 15:25:11.431001,14.297127090407473
