,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val
1,ABB,-0.7300409625835421,18.292029000352844,6900.0,95.1,0.32807023056018364,7300.0,26.725,0.11632965271460734,-41.64999999999999
166,PERSISTENT,-1.564702454543307,89.00511825676736,6500.0,123.82499999999999,0.3468417696368018,6900.0,40.025000000000006,0.1447339806989492,-43.77499999999998
26,BAJFINANCE,0.09751406843591498,47.85188353211919,7600.0,89.625,0.32684864533277824,8000.0,22.8,0.10640861329571488,-44.025
44,CAMS,-3.090614222368205,99.99982565462957,4900.0,106.425,0.36505110781327693,5300.0,28.85,0.1295483835762366,-48.724999999999994
207,TRENT,-2.561297240899606,29.105912065814476,7000.0,114.55000000000001,0.32813197398648036,7500.0,32.625,0.11658915364453887,-49.30000000000001
42,BSE,0.18130688966180716,0.07751984389560833,5700.0,114.575,0.3287093760895799,6200.0,31.175,0.11467641635882336,-52.225
198,TATAELXSI,-1.1377451542608097,21.62906779657567,6700.0,150.35,0.3720138695543595,7200.0,48.725,0.15182353821812303,-52.89999999999999
210,ULTRACEMCO,-1.7583030979626015,91.43951185177174,11700.0,168.625,0.36669394921262666,12200.0,57.3,0.15788397989820704,-54.025000000000006
139,MARUTI,0.8688108390850057,12.089210696285496,12100.0,126.35,0.3447285327683192,12600.0,34.599999999999994,0.1200384151953661,-57.150000000000006
173,POLYCAB,-3.1471649735936342,95.79538196313976,7200.0,131.5,0.35167489058481877,7700.0,34.650000000000006,0.1228204897407746,-62.19999999999999
150,NAUKRI,-2.4410233430227417,58.52557248395493,8600.0,134.925,0.3269485671121418,9200.0,35.974999999999994,0.11083122950594707,-62.97500000000002
54,COFORGE,-0.34770442532904966,76.46185288990308,10000.0,169.5,0.3342515891868155,10600.0,51.95,0.132295413508759,-65.6
155,NIFTY,-0.025425456134784336,82.03478263587265,24100.0,184.05,0.3531724014226574,24600.0,56.9,0.14837036282180086,-70.25000000000001
160,OFSS,-1.6522322844211628,94.15173894927126,12500.0,260.95000000000005,0.34303165144223124,13500.0,78.94999999999999,0.13146666842686927,-103.05000000000007
2,ABBOTINDIA,-1.312129087828344,7.086348180654832e-17,30500.0,402.375,0.3402061270083724,32000.0,127.05,0.13289172927622367,-148.275
39,BOSCHLTD,-0.04572259813005137,45.265548518796464,34000.0,479.675,0.35108453668521494,35500.0,156.8,0.1470884235638564,-166.075
67,DIXON,-8.03339973995994,96.5095589988722,17750.0,423.1,0.36379587865486795,19250.0,127.375,0.14080466325065233,-168.35000000000002
31,BANKNIFTY,-0.5996195599351783,44.98865545962971,50900.0,486.3,0.35856753782633194,52300.0,156.025,0.15075654230046945,-174.25
185,SHREECEM,-0.11662256434929036,1.0155546032167481e-19,26500.0,395.67499999999995,0.37601838894583006,28000.0,100.85,0.12509784471689347,-193.97499999999997
163,PAGEIND,-1.6502426857704853,30.24556802177513,49000.0,682.375,0.35859010233636085,51000.0,239.35000000000002,0.15849028278770796,-203.67499999999995
147,MRF,-1.0790443419078248,17.799661907890098,123000.0,1493.05,0.354501682795427,128000.0,500.2,0.1462620842767606,-492.65
