,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val
133,LTIM,2.1202882483370287,94.74034709138778,5750.0,124.25,-0.3637241346467385,5400.0,41.3,-0.14842078258934344,-41.650000000000006
24,BAJAJ-AUTO,-1.6033334843063547,77.57151896707522,8500.0,147.825,-0.3585117531521649,8100.0,53.025,-0.15628589973415985,-41.77499999999999
14,APOLLOHOSP,-4.005598864153876,66.7210571137001,7000.0,95.225,-0.333084068963145,6650.0,26.325000000000003,-0.1146791603170848,-42.57499999999999
26,BAJFINANCE,0.09751406843591498,47.82760311830202,7200.0,95.55000000000001,-0.32068578603141284,6800.0,25.799999999999997,-0.10429993324881981,-43.95000000000002
166,PERSISTENT,-1.6410870232854817,89.09864660517609,6100.0,166.25,-0.3807103716449074,5700.0,61.0,-0.17033536635749968,-44.25
199,TATAELXSI,-1.1377451542608097,21.876553321230865,6300.0,169.725,-0.37524740300656023,5900.0,62.15,-0.1697987629593648,-45.425
211,ULTRACEMCO,-1.7411279761265805,91.43126281084169,11200.0,177.025,-0.35496511208509873,10700.0,64.375,-0.15412522821832797,-48.275000000000006
141,MCX,-1.1546579481024708,46.82451069350443,5800.0,144.125,-0.36019469973321194,5400.0,47.675,-0.14705267508573527,-48.775000000000006
139,MARUTI,0.8390424794492004,12.14153298667563,11600.0,124.75,-0.3186308787386487,11100.0,37.6,-0.11350494755999974,-49.55
1,ABB,-0.7300409625835421,18.292029000352844,6500.0,106.825,-0.3364000840108511,6100.0,28.549999999999997,-0.11158277871192657,-49.72500000000001
208,TRENT,-2.533764201252029,29.317376143687035,6500.0,126.725,-0.3276597403767696,6000.0,32.775,-0.10423208309596932,-61.175
150,NAUKRI,-2.3773444732047575,58.58557377411457,8000.0,142.975,-0.3214129855635053,7500.0,40.724999999999994,-0.11495326567631337,-61.525000000000006
173,POLYCAB,-3.1471649735936342,95.79538196313976,6700.0,128.775,-0.31857871366353274,6200.0,32.0,-0.10064917847091692,-64.775
155,NIFTY,-0.03782299259719984,82.02188711860003,23500.0,206.39999999999998,-0.357246953314974,22900.0,70.1,-0.14972749493600812,-66.19999999999999
42,BSE,0.18130688966180716,0.0731152085659035,5200.0,128.675,-0.3291574239000402,4700.0,30.675,-0.09909710536283833,-67.32500000000002
54,COFORGE,-0.34770442532904966,76.42026592890946,9300.0,199.0,-0.3366219843456151,8700.0,64.19999999999999,-0.1342952827114421,-70.60000000000002
160,OFSS,-1.6522322844211628,94.11724376807655,11500.0,293.95,-0.33882333021110767,10500.0,82.07499999999999,-0.11748150149354519,-129.8
67,DIXON,-8.011234163100802,96.50969839703436,16500.0,482.475,-0.3667062694361969,15250.0,165.125,-0.15483750897186188,-152.22500000000002
31,BANKNIFTY,-0.6095371841484628,44.91284593147682,49300.0,499.35,-0.3425877777432367,47800.0,167.375,-0.1420680522829949,-164.60000000000002
39,BOSCHLTD,-0.04572259813005137,45.265548518796464,32500.0,554.95,-0.37068325346542497,31000.0,191.675,-0.15728888950319697,-171.60000000000002
186,SHREECEM,-0.11662256434929036,1.0155546032167481e-19,25500.0,463.725,-0.3809852864399681,24000.0,126.94999999999999,-0.13106844584330235,-209.82500000000005
163,PAGEIND,-1.6502426857704853,30.24556802177513,47000.0,801.95,-0.3748693336933395,45000.0,273.35,-0.16259174374470597,-255.25
147,MRF,-1.0790443419078248,17.789653393841053,118000.0,1479.8000000000002,-0.34071689077692824,113000.0,396.85,-0.11892468672425649,-686.1000000000001
