,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val
1,ABB,-2.4357573671371058,32.16400845905727,6700.0,103.35,0.3563735968339152,7100.0,29.825000000000003,0.1290728840907124,-43.69999999999999
135,LTTS,-0.8035106609916397,99.38796823955776,5050.0,97.175,0.36105598537492933,5400.0,26.65,0.1307425943222937,-43.875
189,SIEMENS,-1.1328421452061725,71.56810383292138,6400.0,119.35,0.38865455638718555,6800.0,37.025000000000006,0.15098046997190603,-45.29999999999998
42,BSE,-3.4141834141834146,4.464480867367046,5500.0,103.375,0.3217102020600466,6000.0,28.525,0.10978065295197248,-46.325
200,TATAELXSI,-0.5667978627158355,59.650385622170475,6700.0,144.375,0.3556726836291883,7200.0,46.099999999999994,0.14384705931932068,-52.17500000000001
209,TRENT,-0.8328433525108105,28.481208388112933,6900.0,115.975,0.3433353116523643,7400.0,31.85,0.11809563030241313,-52.27499999999999
212,ULTRACEMCO,-1.111169348498349,99.99057974378334,11600.0,161.125,0.3558682689873179,12100.0,54.325,0.15145254427071636,-52.474999999999994
168,PERSISTENT,-2.0509335145724226,98.09758192533377,6400.0,118.4,0.3335196354418146,6900.0,32.425,0.11704257885968383,-53.55000000000001
24,BAJAJ-AUTO,2.0726372740877177,81.79356190093536,9100.0,132.85,0.3555971684651349,9600.0,37.25,0.1277857611413658,-58.349999999999994
152,NAUKRI,-3.3885205714354725,76.42565366598467,8300.0,126.35,0.32851332710797004,8900.0,33.325,0.10773174315235051,-59.69999999999999
157,NIFTY,-0.5439136129782373,84.52449205040762,23950.0,185.3,0.3576665840990317,24450.0,57.725,0.15082829055016742,-69.85000000000001
54,COFORGE,-3.2112907588904847,83.01796520148308,9600.0,183.625,0.3663495873713489,10200.0,55.224999999999994,0.14397069735358617,-73.17500000000001
162,OFSS,-2.530611560969684,96.08631908229641,12250.0,226.75,0.31892422647236257,13250.0,67.4,0.11769961107151575,-91.94999999999999
20,ATUL,1.107198975731828,99.3193699896133,7200.0,131.775,0.3514801287406867,8000.0,16.425,0.06299137820428234,-98.92500000000001
67,DIXON,-0.671954434193184,83.51173582330233,17500.0,391.375,0.37100720826693817,18750.0,134.6,0.15869406154966376,-122.17500000000001
31,BANKNIFTY,-0.5776977526878715,97.06507744566744,50600.0,464.8,0.3534552642411609,52000.0,146.825,0.14558465240826404,-171.15000000000003
187,SHREECEM,-0.5524084507313727,1.5664320776678583e-33,26500.0,364.775,0.3464638433639014,28000.0,96.725,0.11738369621156254,-171.325
2,ABBOTINDIA,0.4698143837036612,68.25845352495857,30500.0,447.925,0.36575448199043836,32000.0,132.825,0.14025972956989236,-182.27500000000003
39,BOSCHLTD,-0.385256143273636,41.51825001613477,34000.0,430.475,0.3286923477861835,36000.0,97.55,0.09818829995700122,-235.37500000000003
165,PAGEIND,-0.6702316323026387,32.48593151117614,48500.0,708.3,0.3812463161982307,51000.0,177.9,0.1285940225902031,-352.49999999999994
149,MRF,-0.72083865806398,39.59259585680453,122000.0,1582.975,0.36153120906878944,127000.0,550.0,0.1545166211823536,-482.9749999999999
