,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val
109,INFY,-0.46713380046713376,94.17788848250065,2000.0,25.325,0.32346388309020313,2100.0,7.6,0.12207095771239655,-10.125
145,MGL,-2.6542099914002035,74.65919296860251,1300.0,23.175,0.33114892981926547,1400.0,6.525,0.11739214303831444,-10.125
18,ASTRAL,1.6737606810253782,41.548544066550804,1640.0,22.525,0.3305868725833085,1740.0,6.175,0.11299231250931228,-10.174999999999999
52,CIPLA,0.3846411131179343,98.4170354767494,1540.0,22.700000000000003,0.3567331028113885,1620.0,6.25,0.12976757737712477,-10.200000000000003
25,BAJAJFINSV,-0.26866641079389453,29.812399542781616,1720.0,24.825,0.38428115837212595,1800.0,7.3,0.14637182069066532,-10.225
97,ICICIGI,3.482231268566399,96.65787217630928,1940.0,33.9,0.3588206640908989,2040.0,11.75,0.15818674907113084,-10.399999999999999
166,PEL,1.2043604512781454,79.49908991060983,1100.0,23.5,0.37056362538985255,1180.0,6.5,0.13698417396244172,-10.5
111,IPCALAB,0.6461707861261626,37.81015332422996,1800.0,25.25,0.3221888382103097,1900.0,7.25,0.11885044855645834,-10.75
214,UNITDSPR,-0.8751671326121307,48.1422798105093,1680.0,20.35,0.3241257374458779,1780.0,4.725,0.0965584015904659,-10.900000000000002
5,ACC,1.650363681966391,80.5243919813879,2080.0,36.525,0.3734202150074986,2180.0,12.75,0.16738096775555716,-11.024999999999999
17,ASIANPAINT,1.3023296741975934,80.67187320535973,2360.0,31.15,0.3497393735486074,2460.0,10.025,0.1439623582170036,-11.099999999999998
57,COROMANDEL,0.4953417344660319,29.116079113866622,2020.0,30.174999999999997,0.34127252793243407,2120.0,9.5,0.13869908699045466,-11.174999999999997
154,NESTLEIND,1.252121267715452,47.82256957305794,2260.0,21.025,0.31834498792016896,2360.0,4.825,0.09515122956588622,-11.374999999999998
76,GLENMARK,1.1509069146487432,39.39117337901506,1700.0,28.5,0.35372036136340995,1800.0,8.55,0.13633307572275433,-11.399999999999999
131,LODHA,-0.388457269700333,2.733985226993918,1400.0,32.85,0.3690451149707423,1500.0,10.675,0.15586715420363206,-11.5
218,VOLTAS,0.40417649040080833,28.7418276648975,1840.0,26.825,0.34761931518052036,1940.0,7.65,0.12752004067445016,-11.524999999999999
13,APLAPOLLO,-0.19373183764022123,0.12484221734683004,1640.0,30.825,0.37871513320747874,1740.0,9.524999999999999,0.14983016670745708,-11.775000000000002
136,LUPIN,-0.13919352117428715,33.9896266939263,2440.0,31.5,0.3292123151195283,2560.0,9.825,0.12798715375742326,-11.850000000000001
47,CDSL,1.5140591204037492,0.0173263478011045,1820.0,37.675,0.3690456624617009,1940.0,12.775,0.15653090238366793,-12.124999999999996
211,UBL,0.08461259518916958,53.17230732266787,2120.0,33.9,0.3717352236881141,2220.0,10.725,0.15401173280401798,-12.45
81,GRASIM,0.5007501115030613,27.17538687808499,2540.0,27.3,0.3295097295877972,2640.0,7.25,0.11748794753407256,-12.8
85,HCLTECH,-1.7442757910985338,93.85465818995856,1960.0,29.700000000000003,0.3608045973513757,2060.0,8.350000000000001,0.13464641604585928,-13.0
94,HINDUNILVR,0.44661578461796525,88.70085829913272,2440.0,30.475,0.36934620524874495,2540.0,8.55,0.1372913982641507,-13.375
198,TATACOMM,-0.1945181255526083,84.9867692049245,1740.0,31.35,0.37234478725079123,1840.0,8.775,0.14068555487149298,-13.8
149,MUTHOOTFIN,0.8640539862754485,24.490552968192446,2280.0,30.424999999999997,0.33249495060661993,2400.0,8.25,0.11738271480019678,-13.924999999999997
63,DALBHARAT,2.5341629023551806,98.09205186291294,1860.0,36.025,0.3708494378887693,1980.0,10.925,0.14498965583580484,-14.174999999999997
126,KPITTECH,2.353388395479836,99.99999999999993,1540.0,33.974999999999994,0.3626054479677601,1660.0,9.8,0.13673303129891906,-14.374999999999993
64,DEEPAKNTR,1.506482815394114,23.448938339920563,2550.0,34.875,0.325751642065681,2700.0,10.149999999999999,0.11730188576423717,-14.575000000000003
160,OBEROIRLTY,2.6303906073605785,87.62269457019933,2360.0,43.775,0.34752181984459496,2500.0,14.475,0.14713209396643107,-14.825
192,SRF,1.8411235461926707,76.53288271610764,2380.0,38.849999999999994,0.36873713882111697,2500.0,11.475000000000001,0.14519620475449402,-15.899999999999991
55,COLPAL,-0.03985001901932726,94.4096601622196,2850.0,40.3,0.3323765521938793,3000.0,12.1,0.12733698842788888,-16.099999999999998
132,LT,1.145359841943105,75.08401650793377,3750.0,45.224999999999994,0.34239989213065974,3900.0,14.524999999999999,0.13980433169184334,-16.174999999999997
137,M&M,0.09479586754285899,57.040981366974854,3200.0,50.05,0.35918853340417284,3350.0,16.925,0.15491954042424835,-16.199999999999996
72,ESCORTS,0.04634613084559264,37.38189999458059,3400.0,69.42500000000001,0.42291368179501526,3550.0,26.05,0.20619189898192983,-17.32500000000001
170,PIDILITIND,1.095951688660255,92.86085362870229,3020.0,43.225,0.3482950575009272,3160.0,12.925,0.13756238786445538,-17.375
177,PRESTIGE,0.4116399100725119,99.9999999997341,1650.0,37.974999999999994,0.3655411395947514,1800.0,10.075,0.12612586463000727,-17.824999999999996
143,METROPOLIS,-0.12204051745179399,78.29823348887743,2120.0,43.925,0.36423711911719087,2280.0,12.649999999999999,0.1352060601421989,-18.625
41,BRITANNIA,0.6457189872626723,36.309783982421784,4950.0,52.2,0.328652667374644,5150.0,16.075,0.12594745467614354,-20.050000000000004
173,POLICYBZR,-1.669374396647124,0.4093667626493369,2200.0,42.675,0.32313594325537603,2400.0,10.774999999999999,0.10551399131238247,-21.125
171,PIIND,-0.14392670809172559,47.010337962687906,3700.0,64.1,0.37486703615324635,3900.0,21.375,0.15686349257850188,-21.349999999999994
7,ADANIENT,1.752552455985208,55.92261113229331,2620.0,46.175,0.35012951122695196,2800.0,12.274999999999999,0.12185068721070702,-21.625
210,TVSMOTOR,-1.311881188118812,83.21078366516493,2450.0,46.675,0.3884515780956961,2600.0,12.4,0.140565977004447,-21.874999999999996
104,INDIAMART,5.157206836669409,55.21506946243666,2400.0,39.95,0.3258008537330527,2600.0,8.65,0.09331310642173744,-22.650000000000002
106,INDIGO,1.68195003275007,64.8971276470309,4450.0,71.975,0.3741864633347791,4650.0,24.475,0.1641712621860261,-23.02499999999999
188,SHRIRAMFIN,-0.5121230438578818,94.77563441866647,3100.0,52.2,0.3202448009776005,3300.0,14.524999999999999,0.11813768876002048,-23.150000000000006
207,TITAN,0.6387437561003618,53.060348313912606,3600.0,42.675,0.3320338009494296,3800.0,9.375,0.0964063707390549,-23.924999999999997
